order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,status
3d5eced976da12ad3c2f05314fa911ba,1,c397f1164e9f4e6e47328af65a5e485c,9c068d10aca38e85c50202e17b4a7e88,2017-10-19 04:49:21,219.9,28.92,automotivo,60.0,765.0,2.0,3600.0,17.0,13.0,17.0,b7a1c37068a469c85722ec4d147245ec,delivered,2017-10-12 09:57:12,2017-10-14 03:49:21,2017-10-25 21:09:51,2017-10-31 22:12:12,2017-11-13,20.0,76ec90f04311f194d409739f8784cd62,36900,manhuacu,MG,Active
c58a30614b49ec54fce768c0df52ba8c,1,67b0d38a61d8e4c1c1df7d56276302aa,0ea22c1cfbdc755f86b9b54b39c16043,2017-04-05 20:10:17,59.9,14.59,fashion_bolsas_e_acessorios,63.0,655.0,4.0,300.0,16.0,9.0,11.0,7ae6a80cf1e0680e6e7ff1881f08a9a8,delivered,2017-03-30 19:59:25,2017-03-30 20:10:17,2017-03-31 14:21:32,2017-04-11 12:49:44,2017-04-24,12.0,8f710f0d7e8dab5c8c1135e63b44de7a,13250,itatiba,SP,Active
c36722bf525388104790764a7917ca07,1,381169576b9f3c083a1c3261da161a3b,8c16d1f32a54d92897cc437244442e1b,2017-05-15 14:50:19,46.86,16.79,informatica_acessorios,43.0,677.0,2.0,225.0,25.0,9.0,29.0,c37e1557e41bd2262d75e5b12712720f,delivered,2017-05-09 14:38:16,2017-05-09 14:50:19,2017-05-10 09:25:47,2017-05-15 13:56:42,2017-05-31,6.0,22150fcbc6502f84488627e3257877db,20780,rio de janeiro,RJ,Active
711ae5df08388b211a1d6c1f7ae09e72,1,fe9dfbe7f974621789683b7b78be2a16,900ba814c251a692506d7834c1218441,2018-02-01 15:58:53,326.16,18.68,beleza_saude,54.0,1131.0,3.0,5300.0,30.0,24.0,38.0,94f0918c41a1cdc9d5e4264273cd114f,delivered,2018-01-28 15:44:23,2018-01-28 15:58:53,2018-02-01 00:42:59,2018-02-02 02:15:19,2018-02-14,4.0,cdafee85f5cb14842354379f3c658451,13974,itapira,SP,Active
ad9ef6cf7c94c870248962223a776a42,1,8db26005b17d1f7e2e8b3ab829051790,0b90b6df587eb83608a64ea8b390cf07,2018-03-02 07:15:42,77.87,12.68,informatica_acessorios,39.0,837.0,1.0,138.0,16.0,13.0,14.0,1736d753020912bbf5049cb1d95b11c6,delivered,2018-02-19 14:32:35,2018-02-20 07:15:42,2018-02-22 19:37:49,2018-03-07 17:53:11,2018-03-19,16.0,dc84254000d4346cb5920da6c3c4a574,9961,diadema,SP,Active
ecca17940ac000efeca3a8bbb3866591,1,10717ff440b2320081989126e858b220,00ee68308b45bc5e2660cd833c3f81cc,2018-02-21 11:27:25,138.0,17.22,cama_mesa_banho,52.0,263.0,1.0,4867.0,70.0,16.0,50.0,20f7d5a1e72cd09a5e9ef4d16b72eb1e,delivered,2018-02-15 11:26:52,2018-02-15 12:27:25,2018-02-16 15:39:19,2018-02-28 19:59:37,2018-03-12,13.0,9a7f47bc7273a885d5518421db4a20f7,33820,ribeirao das neves,MG,Active
277652d641a561b871127afe3f44b952,1,cf1387ec1ba3615f21a7924ec648e94a,5656537e588803a555b8eb41f07a944b,2018-04-20 10:10:52,24.89,15.23,telefonia,54.0,1246.0,3.0,200.0,18.0,7.0,16.0,9ecf2bc6369607481b42c895a84f8b0d,delivered,2018-04-16 09:51:23,2018-04-16 10:10:52,2018-04-16 18:58:41,2018-04-19 19:57:27,2018-05-10,3.0,903d8624e0d10f1a8b1567c0e543b01b,31260,belo horizonte,MG,Active
140f3f5e8668adb28164b2718f2d309b,1,428848f6b59540ebc1d7613df5c8b545,81a1104df0f08b59c68aa5b03cfe398e,2017-09-20 03:05:57,99.9,21.54,ferramentas_jardim,60.0,2075.0,5.0,3900.0,32.0,32.0,20.0,eff301f10ee34644b4fd64e3900468ee,delivered,2017-09-12 16:35:37,2017-09-14 03:05:57,2017-09-14 20:44:05,2017-09-20 17:51:23,2017-09-29,8.0,9305ab9bd8604aee7137f000dd5ce823,8595,itaquaquecetuba,SP,Active
74a9c19e8e4a00a669fa8fd0a9134881,1,f77f20c1a1388be25a28915996991f97,82e0a475a88cc9595229d8029273f045,2018-01-24 02:30:36,109.78,15.53,moveis_decoracao,43.0,1719.0,4.0,900.0,53.0,8.0,11.0,27c01f3790a87e78b43224e8db4e2fc5,delivered,2018-01-18 02:11:56,2018-01-18 02:30:36,2018-01-19 00:10:01,2018-01-25 17:18:50,2018-02-08,8.0,b6551acfa77dba27fb288e08dbe02f84,32042,contagem,MG,Active
22a0171d3b34d1bec10991aed5e9c967,1,39d5f0edfbb6ee4d1c524dd620c0bc7a,1127b7f2594683f2510f1c2c834a486b,2018-06-17 21:31:50,23.09,12.82,ferramentas_jardim,41.0,198.0,1.0,425.0,31.0,6.0,12.0,592ab18355a30e625333f04ded55ada1,delivered,2018-06-11 21:06:38,2018-06-11 21:40:32,2018-06-12 14:25:00,2018-06-15 14:25:36,2018-07-03,4.0,7a6ae9159cff07f13a9564e450eb8f67,13872,sao joao da boa vista,SP,Active
9d1f77072af56fc8c0390f8e6f055a9b,1,2ffdf10e724b958c0f7ea69e97d32f64,4869f7a5dfa277a7dca6462dcf3b52b2,2018-01-17 02:35:48,213.9,13.0,relogios_presentes,59.0,582.0,1.0,263.0,17.0,12.0,13.0,abd590638fceea05312db82e077760f7,delivered,2018-01-10 03:07:47,2018-01-11 02:35:48,2018-01-15 14:52:38,2018-01-19 15:13:17,2018-01-31,10.0,4c03eb4fe7593bf85648f9eab66670c4,13660,porto ferreira,SP,Active
e34e69d5e393453223b95ec263c04b25,1,0663a33c86fed5322e603ef430775b7b,3d871de0142ce09b7081e2b9d1733cb1,2017-05-11 20:33:35,48.9,15.56,papelaria,56.0,99.0,4.0,800.0,25.0,60.0,35.0,739b3ce6d027297d8f3af3e589161a1a,delivered,2017-05-05 20:25:39,2017-05-06 20:35:20,2017-05-08 15:45:23,2017-05-11 14:41:58,2017-05-30,6.0,dcff926c4171c7ff3420d025c33e9041,36420,ouro branco,MG,Active
41ceb5b3a356a7bc6f668f28ba4d38c1,2,fcaab5d7f656094e49fbe4ee3a506658,3d871de0142ce09b7081e2b9d1733cb1,2018-08-27 18:04:32,109.0,24.84,papelaria,60.0,234.0,4.0,7650.0,28.0,55.0,37.0,e7435f769bcd1ded1c00cc944ed10efa,delivered,2018-08-22 17:52:05,2018-08-22 18:04:32,2018-08-24 12:59:00,2018-08-29 22:58:43,2018-09-06,7.0,347bfbf36e1d0f1d044b3cb416a8b7c4,17018,bauru,SP,Active
7321b3d6dabc180e041d57f60a5b838c,1,a6ad77b15e566298a4e8ee2011ab1255,1025f0e2d44d7041d6cf58b6550e0bfa,2017-08-03 09:35:26,31.8,14.1,moveis_decoracao,45.0,660.0,1.0,3450.0,23.0,35.0,35.0,685eb37a9cadabd8f2ad2259cca7ed97,delivered,2017-07-27 08:45:45,2017-07-27 09:35:26,2017-07-27 19:22:43,2017-08-01 18:29:53,2017-08-23,5.0,fb512346f037df411e4a62c3181f5aaf,79070,campo grande,MS,Active
3940a7329348b875a9384998bda9b303,1,8a443635fdf9759915c9be5be2e3b862,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-21 17:03:05,99.9,13.72,cama_mesa_banho,58.0,189.0,1.0,1400.0,46.0,2.0,36.0,a8af0043cc88a245b8c0c8313d34e882,delivered,2017-06-14 16:51:33,2017-06-15 17:03:05,2017-06-16 08:57:21,2017-06-19 21:07:39,2017-07-05,5.0,56bf49c0093878eaf302e04c8104e884,14010,ribeirao preto,SP,Active
2da7849b212a57039d3fbf25ea7b8056,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-20 04:32:45,59.99,7.78,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,4b75f3f9a9f8f891fd4726e45cb6eac5,delivered,2017-06-11 08:42:30,2017-06-13 04:35:19,2017-06-14 12:19:03,2017-06-16 09:47:52,2017-06-27,5.0,07124ebbabe334f7b0cb2e7ec78bf00f,6529,santana de parnaiba,SP,Active
8ac2ceafa1fab841f94e5bf768847e0b,1,b83ba81552d0748b45288e7e57c62888,edb1ef5e36e0c8cd84eb3c9b003e486d,2017-12-14 10:10:48,599.65,18.95,beleza_saude,41.0,874.0,2.0,460.0,36.0,10.0,16.0,d6733c80dfffc912d8b351b82faf8879,delivered,2017-12-08 09:52:48,2017-12-08 10:10:48,2017-12-08 19:09:25,2017-12-19 14:17:37,2018-01-08,11.0,970aaac1ef55c68b39ca7369783d58f6,12120,tremembe,SP,Active
cd3b365e8b6d4010dcbd635c071632b9,1,0935f6cccc192ab670cdaa08c2b574d4,eb72802c83dc7547529c9546d1a9b8ef,2018-05-16 22:16:56,174.99,19.1,utilidades_domesticas,22.0,300.0,1.0,4220.0,48.0,52.0,38.0,326f21ca375fd20981036e147b65ac6d,delivered,2018-05-10 21:55:55,2018-05-10 22:16:56,2018-05-11 14:21:00,2018-05-17 16:58:53,2018-05-29,7.0,829eb0feec6f6c9951cba042e10c6960,35519,nova serrana,MG,Active
fefecf93dec36efbfb0155b5db427db6,1,4ebb7da18bd79f78995f5eb2243203e1,87142160b41353c4e5fca2360caf6f92,2017-02-26 19:49:48,148.9,27.47,esporte_lazer,57.0,58.0,3.0,4800.0,20.0,40.0,30.0,f035bca183a9850bcb629a58a365b70a,delivered,2017-02-22 19:49:48,2017-02-24 02:35:21,2017-02-24 12:04:46,2017-03-03 13:47:35,2017-03-29,9.0,42941122a51217f5655ea959b31ef18b,27910,macae,RJ,Active
d10eafa208521dc30796e6a26099b6a6,1,9a469eaf45dfbc43d39ba1977a3c07af,d2374cbcbb3ca4ab1086534108cc3ab7,2018-07-23 11:05:18,42.9,19.49,cama_mesa_banho,44.0,192.0,1.0,700.0,40.0,4.0,30.0,167bd30a409e3e4127df5a9408ebd394,delivered,2018-07-14 10:53:11,2018-07-14 11:05:18,2018-07-17 17:32:00,2018-07-25 16:28:33,2018-08-08,11.0,9c0096673baf55453a50073f12d1a37f,74310,goiania,GO,Active
98581968a67aa2f3caec55918077f7c4,1,631cc372948b89f0211271f2546d9f44,f0e103c63864d5405b958d984b6e94c9,2017-08-31 01:05:09,79.9,16.32,,,,,700.0,20.0,10.0,20.0,d3df45df0a0ad1b9cb85d24d84ff9b0c,delivered,2017-08-26 00:59:30,2017-08-27 01:05:09,2017-08-28 14:47:52,2017-09-04 19:14:17,2017-09-18,10.0,64ddf80267f31777fbe7ac31cfd0e961,39800,teofilo otoni,MG,Active
81ba9566702881081845a0cde9767e2e,4,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-07-27 06:42:44,59.9,17.67,ferramentas_jardim,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,13b4a30f07976e07d146e1d615f0812d,delivered,2017-07-21 17:20:29,2017-07-22 06:42:44,2017-07-27 21:59:47,2017-07-31 19:12:51,2017-08-23,10.0,8b33725ded59c682ee7cd08837c996bd,70875,brasilia,DF,Active
4b723c793fead9a09146174b94577802,1,98b22c1129886cbd7fcae69d1c93e442,da8622b14eb17ae2831f4ac5b9dab84a,2017-09-08 10:45:18,89.9,17.88,cama_mesa_banho,57.0,188.0,1.0,1350.0,44.0,2.0,35.0,bf9c8d8a4ada55c82c2add8a9c8bfea7,delivered,2017-09-02 10:33:40,2017-09-02 10:45:18,2017-09-06 21:10:13,2017-09-18 22:32:43,2017-10-05,16.0,1dcf52a2377ac589a2e26daab041713d,96610,encruzilhada do sul,RS,Active
70c77e51e0f179d75a64a614135afb6a,1,0364c36f8e845e4d309c0a3accc04b1c,7c67e1448b00f6e969d365cea6b010ab,2017-07-26 03:30:22,209.99,53.48,moveis_escritorio,47.0,1158.0,1.0,16800.0,63.0,58.0,24.0,f5c36ac199073a62861ebda86e8cc725,delivered,2017-07-13 21:03:44,2017-07-15 03:34:37,2017-07-25 19:35:45,2017-08-25 19:41:53,2017-08-14,43.0,ca994abc57b0bd7981d91d0061b3d8d6,90430,porto alegre,RS,Active
7fd922efa924f2c7b4f65128901590fc,1,86c43103446290e7efacad3701cd654d,6560211a19b47992c3666cc44a7e94c0,2018-07-02 21:11:15,35.0,7.51,relogios_presentes,58.0,644.0,6.0,250.0,16.0,2.0,20.0,519d4e9648eb8099708003c04939862c,delivered,2018-06-28 20:54:22,2018-06-28 21:11:15,2018-06-29 15:07:00,2018-07-02 19:29:42,2018-07-12,4.0,5f883c0ff16ff2e3a775bee3e0fe0712,13218,jundiai,SP,Active
2fdf8b4961bb0577225d66f6b7c19d52,1,5411e9269501a870cabf632f05655131,3d871de0142ce09b7081e2b9d1733cb1,2017-12-13 19:51:05,129.0,29.3,papelaria,57.0,396.0,3.0,6550.0,38.0,30.0,28.0,8e145b0bdb5d5e7d5666df954772a522,delivered,2017-12-07 19:39:49,2017-12-07 19:51:05,2017-12-13 15:44:53,2017-12-26 18:15:07,2018-01-15,19.0,f8313e57a02f91b0db89bc1c96e366c9,61880,itaitinga,CE,Active
c90a73b5ef059a234ef5d65c235ae154,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-08-09 18:36:15,58.99,18.65,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,94822da72de9c6e43f0f6990d899fe7b,delivered,2017-08-02 18:26:50,2017-08-02 18:43:15,2017-08-04 13:17:54,2017-08-23 13:32:49,2017-09-04,21.0,fe22d9ef4dc744b3be63f4fda1146de7,78010,cuiaba,MT,Active
54822c94cce4ceb64eb08bbb05fa8fea,2,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-04-26 13:31:44,29.99,22.06,telefonia,51.0,678.0,2.0,150.0,17.0,8.0,14.0,42ce8044da72970c92b48514f86516f5,delivered,2018-04-20 12:24:05,2018-04-24 18:39:04,2018-04-20 23:03:46,2018-05-11 13:33:06,2018-05-22,21.0,5842d0c9150cc3e6c4719e97f8d11a73,48922,carnaiba do sertao,BA,Active
85eda86e7e2d402f5b3bfa90de8e2ec8,1,230383f11d18c87d4fe706850bfbd3ab,f8db351d8c4c4c22c6835c19a46f01b0,2018-05-02 03:30:11,55.9,26.47,brinquedos,58.0,612.0,3.0,2300.0,40.0,8.0,40.0,b6b777295f604b9b68ed465b7e0cae5f,delivered,2018-04-23 00:09:20,2018-04-25 03:30:11,2018-04-25 14:54:00,2018-05-02 19:12:26,2018-05-17,10.0,f64161aef1b7a0047600a646237be57c,31565,belo horizonte,MG,Active
201797d3f567dc70cc5732ecf055e346,1,a0b7d5a992ccda646f2d34e418fff5a0,95f83f51203c626648c875dd41874c7f,2018-03-23 18:31:28,69.9,15.35,moveis_decoracao,45.0,67.0,2.0,12300.0,40.0,40.0,40.0,bbc8c12f7afeba03337723117f0a6f3e,delivered,2018-03-18 18:39:19,2018-03-19 18:35:34,2018-03-20 22:51:45,2018-03-27 16:42:16,2018-04-12,9.0,254f01c0c4853e5c23a801f29069f932,6540,santana de parnaiba,SP,Active
f64fc900013bfa7716897f6208c5c126,1,c4787eeb6ad12f7e301f8a9349404443,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-26 03:08:26,184.79,9.65,informatica_acessorios,48.0,261.0,1.0,867.0,32.0,14.0,14.0,4a56f58eb3067bcbc9908f3edbd69658,delivered,2018-03-19 13:36:55,2018-03-20 03:08:26,2018-03-23 19:24:36,2018-03-30 00:39:41,2018-03-29,10.0,cd86f2b40a6183a8212f9053bb0aaf8a,13484,limeira,SP,Active
5000d08e089db4f432f3982d25f483de,1,a8b0dd2c57b49b649373ff5a495a697e,8e8a7ce9f2f970dc00e2acf6f6e199f6,2018-07-05 20:10:04,135.0,19.05,informatica_acessorios,54.0,3675.0,4.0,350.0,17.0,7.0,13.0,2acd802c888c02c8d2b550a0c7b357d4,delivered,2018-07-01 19:51:47,2018-07-01 20:10:04,2018-07-03 08:55:00,2018-07-10 19:07:36,2018-07-27,9.0,17b4caf45618845bac7a29610ee921ce,13870,sao joao da boa vista,SP,Active
c6e16909d1d8fbb83a05df34c19cfe3e,1,3742d0dd9b1cd0af83916e7be979d830,b9a03475e6447e631b6799ec8274800f,2018-01-16 10:05:19,85.2,17.85,artigos_de_natal,52.0,383.0,4.0,1450.0,42.0,14.0,22.0,c68958aa2647722de2320a195b3c0303,delivered,2018-01-09 18:50:32,2018-01-10 10:31:34,2018-01-10 18:54:47,2018-01-15 18:35:55,2018-02-08,6.0,306831629db79b698b45645528c4a0d9,88359,brusque,SC,Active
35f0d58e9c3e7e51c5ed9b744b0cb90b,1,103cc8c441a717d9a54fca312ae8ec3c,fa1c13f2614d7b5c4749cbc52fecda94,2018-04-04 07:47:13,168.9,19.06,relogios_presentes,59.0,602.0,2.0,225.0,16.0,14.0,14.0,1951367318fa142478b26c0fa8c0c136,delivered,2018-03-29 07:32:59,2018-03-29 07:47:13,2018-03-29 22:14:55,2018-04-12 17:52:47,2018-04-20,14.0,b8ec5eae8e8c865f3ad5ea2528aac3fe,39917,bandeira,MG,Active
715df31025aff2a2dd08b0d8c92ee63b,1,6281a79f478d260d81da138f7e03c0bb,79ebd9a61bac3eaf882805ed4ecfa12a,2018-05-25 04:31:13,124.9,43.45,moveis_decoracao,59.0,1492.0,3.0,2400.0,105.0,3.0,70.0,2b734aca7ae6ebd9138a4d1879b0d20c,delivered,2018-05-17 10:57:12,2018-05-18 04:36:04,2018-05-23 14:10:00,2018-06-07 16:46:32,2018-06-12,21.0,2de716466b332c55b9b6ad6619bef1b8,92025,canoas,RS,Active
cd1709e97dc100d3eea6e801ca6f3a29,1,8317b177579dd27ff068b83205e2169b,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-11 22:30:48,157.0,18.98,cool_stuff,43.0,465.0,1.0,400.0,18.0,12.0,14.0,30655cf58eb5718f546e6dabc8a860dd,delivered,2018-06-03 22:11:27,2018-06-03 22:31:24,2018-06-04 13:30:00,2018-06-12 16:21:33,2018-07-13,9.0,ed53f1bac302ca774e9c8eb3ecf51a47,32241,contagem,MG,Active
e3f0b66713db4b7b5104d6fd00701b16,1,c367cd626353eda46b3db64e735c2f6f,4a3ca9315b744ce9f8e9374361493884,2018-07-17 03:05:15,37.8,12.93,bebes,59.0,127.0,1.0,600.0,25.0,5.0,26.0,77ff3e22ab6e2f06e3b4b7b3ba582a04,delivered,2018-07-11 16:54:04,2018-07-13 03:05:15,2018-07-13 15:05:00,2018-07-24 00:08:19,2018-07-25,12.0,0be989c5c3e718cb51cc008ed3bac0ea,11088,santos,SP,Active
50da5576c9b517983b6f5fcf44863cfe,1,4ff38de0673d41a0da1499e300720ef6,5b07547f10dd980738a1a27f685af669,2018-08-08 18:24:10,69.9,18.59,beleza_saude,57.0,525.0,2.0,125.0,20.0,16.0,19.0,02faaf661d80bd26b06ca44de75a20c5,delivered,2018-08-05 17:49:07,2018-08-05 18:24:10,2018-08-09 12:42:00,2018-08-17 17:02:54,2018-08-23,12.0,ed88bc440d530e4a7cca8bb4f2c110d6,37900,passos,MG,Active
d3748b207965f75c9287b49451cbdf3e,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-09-28 03:34:02,23.99,15.1,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0,f2fea43c403aee713726efddf60391b1,delivered,2017-09-18 09:50:36,2017-09-19 03:43:59,2017-09-20 17:04:43,2017-09-25 17:52:19,2017-10-16,7.0,a0c8b35360fb81d904e498f156033141,89300,mafra,SC,Active
d2bde0599318c433d8e3420c8f65427b,1,92785d022b4e0e6b7cafc45f87a281fb,e5a3438891c0bfdb9394643f95273d8e,2017-11-30 17:13:26,34.3,8.11,,,,,200.0,16.0,2.0,11.0,7eb773e1a901936644a0514e3f20d8e0,delivered,2017-11-25 16:53:18,2017-11-25 17:13:26,2017-11-29 19:32:21,2017-12-05 21:05:58,2017-12-11,10.0,240f8b8a71d0eed942b62661cb593ab8,9771,sao bernardo do campo,SP,Active
d384b1c62ae84499639bcfbb3f9f8116,1,63b0acbe2513293d425f64289b622766,75fbb52eda0cbc24f479d3b2fbfa8d3e,2018-04-12 09:30:21,24.9,43.59,dvds_blu_ray,29.0,957.0,1.0,150.0,20.0,2.0,14.0,e310e666970986357165e676910017f7,delivered,2018-04-08 09:21:58,2018-04-08 09:30:21,2018-04-09 17:41:48,2018-04-19 17:06:51,2018-05-03,11.0,e6f7a95a474d4f2224834b896c22f66f,85794,alto alegre do iguacu,PR,Active
ac305427188e9565c90c55a300d21206,1,f908d3bf313a1308bfb2a46ea2685347,25e6ffe976bd75618accfe16cefcbd0d,2018-01-05 18:26:37,35.0,14.1,brinquedos,21.0,587.0,2.0,100.0,20.0,20.0,20.0,13e36720b99a82c65a4701e93acdd6a4,delivered,2017-12-31 18:15:52,2017-12-31 18:26:37,2018-01-03 17:48:53,2018-01-11 12:23:16,2018-01-24,11.0,ffa8a7cd286a3431406fcb483d63df92,30730,belo horizonte,MG,Active
5346a99f61d771b889336c4a2c14e0b9,1,3c863457e83bc6cbf703702c610c5d3a,7a67c85e85bb2ce8582c35f2203ad736,2017-08-18 19:44:21,62.99,11.73,cool_stuff,33.0,893.0,1.0,1000.0,40.0,40.0,30.0,598dba00be5e701f7d8fbb9bd29753ef,delivered,2017-08-14 19:04:28,2017-08-14 19:44:21,2017-08-15 19:02:57,2017-08-16 17:33:35,2017-08-25,2.0,32621821dad1662b478df0f18ac12a01,7500,santa isabel,SP,Active
32c9679b14183d04c1ffea3f6e5ae12e,1,81288df52439985f610be64465e53f57,54a1852d1b8f10312c55e906355666ee,2017-03-30 23:32:33,109.99,17.51,esporte_lazer,53.0,3189.0,7.0,3775.0,35.0,30.0,30.0,ddf11cd7c5aa41d78e97d674cfa535bf,delivered,2017-03-21 20:23:26,2017-03-26 23:32:33,2017-03-30 13:23:46,2017-04-06 07:27:47,2017-04-11,15.0,c0bf7ba938c47c5b3df62b97d17d8c0b,38720,lagoa formosa,MG,Active
297b78c63260d89009ce4a807842a5c0,1,943c812216923e4244e83099e0c62a08,5b8154610ebb21fb90eb587365e673df,2017-08-01 20:23:19,129.49,16.74,beleza_saude,59.0,1912.0,4.0,1000.0,16.0,27.0,25.0,ff92e1be6dc1bad3695547e321d2003b,delivered,2017-07-26 20:10:09,2017-07-26 20:23:19,2017-07-28 18:51:40,2017-08-11 21:37:41,2017-08-17,16.0,3a3bf14f1678d2dbfb886a2dc94331d2,89130,indaial,SC,Active
d3308b06bdecff9a1d9e67f39d0039e7,1,0acad8a389d9ac863b63a5bd91d18697,0432ead42b6c8a0bdf68154add917fdf,2017-09-11 14:43:47,82.9,14.33,brinquedos,43.0,1223.0,1.0,400.0,17.0,12.0,12.0,88f1f681f57a72012fea8ef1118d2b26,delivered,2017-09-04 14:23:49,2017-09-04 14:43:47,2017-09-05 17:10:21,2017-09-16 13:05:48,2017-09-25,12.0,4ecbde5c83cc9a2fa45759f7fc025923,74840,goiania,GO,Active
22a6d394ca7d999b417f339db55d2cf8,1,d186bbb8f1ac973969dfcfbf0347198a,e5a3438891c0bfdb9394643f95273d8e,2018-01-19 10:11:34,39.9,25.63,fashion_bolsas_e_acessorios,54.0,770.0,1.0,300.0,16.0,2.0,20.0,7a24d3886c1bf5b130a1c1f0b2671ad1,delivered,2018-01-14 19:54:49,2018-01-15 10:11:34,2018-01-18 21:35:35,2018-02-05 19:49:08,2018-02-16,22.0,7d5c72006f115b8f540660ca88377896,55006,caruaru,PE,Active
503a416fb4261893e74138567c7138a5,1,64c8a86009dbb2a079c083b315733c49,83645b1645cdee8953ee54c29ceed564,2017-03-16 12:24:51,149.9,27.31,bebes,31.0,1002.0,1.0,900.0,40.0,20.0,35.0,51f1a09c5cf431a3ffb2ac3d0ac7a73e,delivered,2017-03-12 12:24:51,2017-03-12 12:24:51,2017-03-13 09:24:52,2017-04-05 17:27:51,2017-04-13,24.0,d28db1f886c6732f41a8f0e0f80b6e1e,69095,manaus,AM,Active
4c309580256bd11b9a9135a26a1a966b,1,7a5c07212703b5f01ee199d29a29a587,432c37c9dfba871172ec162e20118b8c,2018-01-18 11:48:28,79.0,15.99,cool_stuff,60.0,530.0,4.0,350.0,16.0,11.0,11.0,83f80dacec9b7214a86e64d568bc76d1,delivered,2018-01-12 11:32:01,2018-01-12 11:48:28,2018-01-16 16:13:04,2018-01-22 17:21:48,2018-02-07,10.0,d45226d0164cd17393fd77b1d3d92baa,9530,sao caetano do sul,SP,Active
9555e91e7977061b2d8bcc8820fc40c4,1,0f67b4ef3dcb82c257f9f14b6f694ccd,8444e55c1f13cd5c179851e5ca5ebd00,2017-08-07 11:50:16,248.25,17.5,relogios_presentes,42.0,858.0,1.0,600.0,18.0,18.0,18.0,5f3b1c8a3fa2ba4c9f3da12e77d5846a,delivered,2017-07-23 11:51:48,2017-07-24 11:50:16,2017-08-07 22:53:36,2017-08-17 16:48:10,2017-08-30,25.0,664c69498d29121d41bec641740a6e6d,71591,brasilia,DF,Active
5f05bbaff4caf46b6a0f6b4b4db85392,1,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-05-19 09:25:11,34.9,8.72,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0,19e73590fcf381227b1cd26efb6fffca,delivered,2017-05-10 09:11:05,2017-05-10 09:25:11,2017-05-11 12:28:32,2017-05-16 17:03:31,2017-05-23,6.0,e2339b9187e90ab591f7b72af7dfba7f,1427,sao paulo,SP,Active
91fcdc0357e6c76803fb5d654a0226a0,1,952670bc019a73f0933157ec82ff6e4f,37be5a7c751166fbc5f8ccba4119e043,2017-08-29 16:08:45,205.0,15.04,cama_mesa_banho,46.0,162.0,5.0,3300.0,60.0,18.0,50.0,d95eb0e957edfbca43feb2f292484de4,delivered,2017-08-21 15:53:42,2017-08-22 16:08:45,2017-08-25 15:59:51,2017-08-31 16:55:14,2017-09-04,10.0,f4af0b3f627879bf6801db96949b1e71,6773,taboao da serra,SP,Active
8a68020a3779749aba9552528b2b841b,2,4bcb67b81458cc5721ed9455dae41b8c,f9903dd0f812c7e771fcad47b6fff231,2018-02-20 07:27:10,79.99,16.32,construcao_ferramentas_iluminacao,59.0,293.0,1.0,900.0,40.0,40.0,30.0,89801e85c58d05a4a03c4c64f60cee07,delivered,2018-02-14 08:13:39,2018-02-14 08:27:10,2018-02-20 15:57:57,2018-03-01 11:25:34,2018-03-13,15.0,96416883592dc4ae31d0fac0722b652c,18275,tatui,SP,Active
08cbb1d4cd574b126569b208fd4b26ea,1,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-10-19 19:35:15,1437.0,34.51,pcs,55.0,3611.0,4.0,2750.0,16.0,31.0,39.0,51478fa6f626871ba9023c80585e4952,delivered,2017-10-15 19:25:02,2017-10-15 19:35:15,2017-10-18 20:25:56,2017-10-26 21:14:04,2017-11-07,11.0,c72e291ccf98df8df8bdc3fcadf64f35,32143,contagem,MG,Active
